city,district,front,size,property_age,bedrooms,bathrooms,livingrooms,kitchen,garage,driver_room,maid_room,furnished,ac,roof,pool,frontyard,basement,duplex,stairs,elevator,fireplace,price,details
 ??????,   ?? ????? ????? ??? ,????,250,0,5,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37000,"??? ??????? ?? ???? ?????? ?????? 
????? ????? ????? 
??? ??????? ???? ???? ????? 
????? ???? ?????
???? ???? ?? ??? ????? ?? ?????
?????? ?????? ????? ??? ??? ?????? ????? ?????
?????? ?????? ?????? ??? ????? ???? ?????

?????? ???? ???? ??????????"
 ??????,   ?? ????? ????? ??? ,????,250,5,5,5,3,1,1,0,1,0,1,1,0,1,0,0,1,0,0,36000,"??????? ???? ????? ????? ????? ?? ????? ????? ??? ??????? ???? ?????? ?????? 
????? ??? ??? 
???? ????? 
??????? ?????? 
????? ??????? ?? ??? ?? ????? 
????? ????? ( ?? ??? ????/ ?? ???? ???? )"
 ??????,   ?? ????? ,???,300,11,6,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,75000,??? ?? ?? ?????? ???????? ????? ??????? ????? ??  ???? ?????  ????? ????? ???? ????? ???? ??????? ?????? ?????? ????? ???? ? ??? ??? ?? ????  ????? ?????? ??? ???? ????? ?? ???? + ??? ????? ???? ??????? ????? ???????
 ??????,   ?? ?????? ,????,300,3,4,5,4,1,1,1,1,0,1,0,0,0,0,0,1,1,0,70000,"??????? ???? ??? ?????  ?? ?????? 
? ??? ???  ???? ? ????? 
???? ?????  ????? 
??? ???? 
???? ???? 
???? ????? 
???? ?????? ????? ??????? ????? 
???? ????? ???? ?????"
 ??????,   ?? ???? ,???? ????,450,4,7,5,2,1,1,0,1,0,0,1,0,1,0,0,1,0,1,55000,"?????? ??? ?? ?? ???? ?????

???? ?? 
????? ?????? / ???? + ???? ???? + ???? ???? 
????? ?????? ?????/
? ??? ??? ???? ????? ????? + ????
?????? ?????? ???? ????? ????? ????? ????? ???? ???? ??????? ??????? 



?? ?? ???? ??? ???? ?? ?????? ???? 
????..."
 ??????,   ?? ???????? ???????? ,???,400,5,7,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,1,70000,???? ????? ?????? ??? ??? ??? ????? ????? ????? ??? ??? ????? ???? ???? ???? ???? ????? ?????? ?? ???? ???? ?????? ???? ????? ??? ???? ???? ????? ??????? ??????  ?????? ?????
 ??????,   ?? ??? ,???,230,0,5,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,0,33000,??????? ???? ????? ??? ??? 91 ??? ????? ????? ????? ?????? ??????? ????? ?????? ???? ??? ??? ???? ????? ????? ?????? ???? ????? ????? ???? ???? ?????
 ??????,   ?? ?????? ,????,200,0,7,5,2,1,1,0,1,1,1,1,0,1,0,1,1,0,0,60000,"???? ????? ???? ??????? 200 ??? 
?????? ????? ?? ???? ??? 4 ???? ?????? 
???? 3 ?????? ????? ????? ???? ???? ????? 28 ???

???? ??????? ?????? : 
60.000 ???? ???? ??????
70.000 ???? ?? ??????
????? ??????? ?? ??????"
 ??????,   ?? ??????? ,???,350,5,4,4,2,1,1,1,1,0,0,0,0,1,0,1,1,0,0,30000,"???????? ????? ??? 
  ??????? ?? ????? ?????? ?? ??????? ???? ????????? 
????? ??? ?
??????? ?? ??? ?????
????????? ???? ???? ??? ?????? ????????
??? ????? ?????? :
0501773550"
 ??????,   ?? ?????? ,???,205,0,3,2,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,60000,"??? ???? ??????? ?? ?????? ??????????? ?????? ?? ???? ???????- ?????? ??????. ???? ???? ?? 9000 ??? ???? ?? ??????? ??????? ??? ??????? ? ????? ?????? ?? ???? ?? 60 ??? ??? ?????? ??????? ?????? ?????? ?? ?????? (????? ?? ????? ??? ? 3 ??? ???). ????..."
 ??????,   ?? ??????? ,???,387,0,5,5,3,1,0,1,1,0,1,0,0,1,0,0,1,0,0,140000,"????? ????????? ???????:
?????? ????? ??????
???? ??????? 


?????? 140 ??? ??????
135 ??? ???? ????? 
??????? ??? ???? ?????? 
???? 0565569555"
 ??????,   ?? ????? ????? ??? ,???,250,0,5,5,2,1,1,0,0,0,0,0,0,1,0,1,1,0,0,35000,"??????? ???? ????? ???? ?? ????? ????? ??? ??????? ???? ????? ????? ????? 
????? ??? ??? 
????? ?? ??? ?? ????? 
????? ????? ( ????? ?? ??? ???? )
??? ?????: 
???? ????/ ????/ ???? ???? ??? ???? ????/ ???? / ?????? 
??? ?????: 
?????? ??? ?????/ ????..."
 ??????,   ?? ??????? ???????? ??????? ,????,355,0,7,5,2,1,1,0,1,0,1,1,0,1,0,1,1,0,0,65000,?????
 ??????,   ?? ??????? ,???,600,9,7,5,2,1,1,1,1,1,1,1,0,1,0,0,1,1,1,85000,??? ????? ? ??? ???? ??? ??????? ?? ?????? ????? ???? ?????? ???????? ??????? ? ???????
 ??????,   ?? ??????? ,????,250,6,5,3,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,38000,????? ??? ??????? ??? ???? ????? ????? ??? ??? ????? ????? ????? ????? ????? ???? ????? ???? ?????? ???? ??? ???? ????? ????? ??? ?? ??? ??????? ????? ?? ?????? ??? ????? ?????
 ??????,   ?? ?????? ?????? ,????,380,0,5,4,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,60000,???? ???? ??? ?????? ?????? ????? ?? ???? ??? ??? ?????? ????? ????? ????? ????? ????? ???? ???? ????? ?????? ??? ???? ????? ????? ??????? ????? ????? ???? ????
 ??????,   ?? ?????? ,????,350,0,7,5,3,1,1,1,1,0,0,0,0,1,0,0,1,0,0,100000,"???? ????? ??????? ??? ??????  ???? ?????
??????? ??? ????? 
????? ?? ??????? ?????? ?? ?????? ??? 
????? ??
????? ?????? 
???? ????
????
????


???? ????? ????? ?????


???? ????
?????? ????
???? ?????
??? ?????? 70???
?????? ?????
???? ???? ??????
..."
 ??????,   ?? ????? ????? ??? ,????,250,0,5,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37000,"??? ??????? ?? ???? ?????? ?????? 
????? ????? ????? 
??? ??????? ???? ???? ????? 
????? ???? ?????
???? ???? ?? ??? ????? ?? ?????
?????? ?????? ????? ??? ??? ?????? ????? ?????
?????? ?????? ?????? ??? ????? ???? ?????

?????? ???? ???? ??????????"
 ??????,   ?? ????? ????? ??? ,????,250,5,5,5,3,1,1,0,1,0,1,1,0,1,0,0,1,0,0,36000,"??????? ???? ????? ????? ????? ?? ????? ????? ??? ??????? ???? ?????? ?????? 
????? ??? ??? 
???? ????? 
??????? ?????? 
????? ??????? ?? ??? ?? ????? 
????? ????? ( ?? ??? ????/ ?? ???? ???? )"
 ??????,   ?? ????? ,???,300,11,6,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,75000,??? ?? ?? ?????? ???????? ????? ??????? ????? ??  ???? ?????  ????? ????? ???? ????? ???? ??????? ?????? ?????? ????? ???? ? ??? ??? ?? ????  ????? ?????? ??? ???? ????? ?? ???? + ??? ????? ???? ??????? ????? ???????
 ??????,   ?? ?????? ,????,300,3,4,5,4,1,1,1,1,0,1,0,0,0,0,0,1,1,0,70000,"??????? ???? ??? ?????  ?? ?????? 
? ??? ???  ???? ? ????? 
???? ?????  ????? 
??? ???? 
???? ???? 
???? ????? 
???? ?????? ????? ??????? ????? 
???? ????? ???? ?????"
 ??????,   ?? ???? ,???? ????,450,4,7,5,2,1,1,0,1,0,0,1,0,1,0,0,1,0,1,55000,"?????? ??? ?? ?? ???? ?????

???? ?? 
????? ?????? / ???? + ???? ???? + ???? ???? 
????? ?????? ?????/
? ??? ??? ???? ????? ????? + ????
?????? ?????? ???? ????? ????? ????? ????? ???? ???? ??????? ??????? 



?? ?? ???? ??? ???? ?? ?????? ???? 
????..."
 ??????,   ?? ???????? ???????? ,???,400,5,7,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,1,70000,???? ????? ?????? ??? ??? ??? ????? ????? ????? ??? ??? ????? ???? ???? ???? ???? ????? ?????? ?? ???? ???? ?????? ???? ????? ??? ???? ???? ????? ??????? ??????  ?????? ?????
 ??????,   ?? ??? ,???,230,0,5,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,0,33000,??????? ???? ????? ??? ??? 91 ??? ????? ????? ????? ?????? ??????? ????? ?????? ???? ??? ??? ???? ????? ????? ?????? ???? ????? ????? ???? ???? ?????
 ??????,   ?? ?????? ,????,200,0,7,5,2,1,1,0,1,1,1,1,0,1,0,1,1,0,0,60000,"???? ????? ???? ??????? 200 ??? 
?????? ????? ?? ???? ??? 4 ???? ?????? 
???? 3 ?????? ????? ????? ???? ???? ????? 28 ???

???? ??????? ?????? : 
60.000 ???? ???? ??????
70.000 ???? ?? ??????
????? ??????? ?? ??????"
 ??????,   ?? ??????? ,???,350,5,4,4,2,1,1,1,1,0,0,0,0,1,0,1,1,0,0,30000,"???????? ????? ??? 
  ??????? ?? ????? ?????? ?? ??????? ???? ????????? 
????? ??? ?
??????? ?? ??? ?????
????????? ???? ???? ??? ?????? ????????
??? ????? ?????? :
0501773550"
 ??????,   ?? ?????? ,???,205,0,3,2,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,60000,"??? ???? ??????? ?? ?????? ??????????? ?????? ?? ???? ???????- ?????? ??????. ???? ???? ?? 9000 ??? ???? ?? ??????? ??????? ??? ??????? ? ????? ?????? ?? ???? ?? 60 ??? ??? ?????? ??????? ?????? ?????? ?? ?????? (????? ?? ????? ??? ? 3 ??? ???). ????..."
 ??????,   ?? ??????? ,???,387,0,5,5,3,1,0,1,1,0,1,0,0,1,0,0,1,0,0,140000,"????? ????????? ???????:
?????? ????? ??????
???? ??????? 


?????? 140 ??? ??????
135 ??? ???? ????? 
??????? ??? ???? ?????? 
???? 0565569555"
 ??????,   ?? ????? ????? ??? ,???,250,0,5,5,2,1,1,0,0,0,0,0,0,1,0,1,1,0,0,35000,"??????? ???? ????? ???? ?? ????? ????? ??? ??????? ???? ????? ????? ????? 
????? ??? ??? 
????? ?? ??? ?? ????? 
????? ????? ( ????? ?? ??? ???? )
??? ?????: 
???? ????/ ????/ ???? ???? ??? ???? ????/ ???? / ?????? 
??? ?????: 
?????? ??? ?????/ ????..."
 ??????,   ?? ??????? ???????? ??????? ,????,355,0,7,5,2,1,1,0,1,0,1,1,0,1,0,1,1,0,0,65000,?????
 ??????,   ?? ??????? ,???,600,9,7,5,2,1,1,1,1,1,1,1,0,1,0,0,1,1,1,85000,??? ????? ? ??? ???? ??? ??????? ?? ?????? ????? ???? ?????? ???????? ??????? ? ???????
 ??????,   ?? ??????? ,????,250,6,5,3,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,38000,????? ??? ??????? ??? ???? ????? ????? ??? ??? ????? ????? ????? ????? ????? ???? ????? ???? ?????? ???? ??? ???? ????? ????? ??? ?? ??? ??????? ????? ?? ?????? ??? ????? ?????
 ??????,   ?? ?????? ?????? ,????,380,0,5,4,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,60000,???? ???? ??? ?????? ?????? ????? ?? ???? ??? ??? ?????? ????? ????? ????? ????? ????? ???? ???? ????? ?????? ??? ???? ????? ????? ??????? ????? ????? ???? ????
 ??????,   ?? ?????? ,????,350,0,7,5,3,1,1,1,1,0,0,0,0,1,0,0,1,0,0,100000,"???? ????? ??????? ??? ??????  ???? ?????
??????? ??? ????? 
????? ?? ??????? ?????? ?? ?????? ??? 
????? ??
????? ?????? 
???? ????
????
????


???? ????? ????? ?????


???? ????
?????? ????
???? ?????
??? ?????? 70???
?????? ?????
???? ???? ??????
..."
 ??????,   ?? ????? ????? ??? ,????,250,0,5,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37000,"??? ??????? ?? ???? ?????? ?????? 
????? ????? ????? 
??? ??????? ???? ???? ????? 
????? ???? ?????
???? ???? ?? ??? ????? ?? ?????
?????? ?????? ????? ??? ??? ?????? ????? ?????
?????? ?????? ?????? ??? ????? ???? ?????

?????? ???? ???? ??????????"
 ??????,   ?? ????? ????? ??? ,????,250,5,5,5,3,1,1,0,1,0,1,1,0,1,0,0,1,0,0,36000,"??????? ???? ????? ????? ????? ?? ????? ????? ??? ??????? ???? ?????? ?????? 
????? ??? ??? 
???? ????? 
??????? ?????? 
????? ??????? ?? ??? ?? ????? 
????? ????? ( ?? ??? ????/ ?? ???? ???? )"
 ??????,   ?? ????? ,???,300,11,6,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,75000,??? ?? ?? ?????? ???????? ????? ??????? ????? ??  ???? ?????  ????? ????? ???? ????? ???? ??????? ?????? ?????? ????? ???? ? ??? ??? ?? ????  ????? ?????? ??? ???? ????? ?? ???? + ??? ????? ???? ??????? ????? ???????
 ??????,   ?? ?????? ,????,300,3,4,5,4,1,1,1,1,0,1,0,0,0,0,0,1,1,0,70000,"??????? ???? ??? ?????  ?? ?????? 
? ??? ???  ???? ? ????? 
???? ?????  ????? 
??? ???? 
???? ???? 
???? ????? 
???? ?????? ????? ??????? ????? 
???? ????? ???? ?????"
 ??????,   ?? ???? ,???? ????,450,4,7,5,2,1,1,0,1,0,0,1,0,1,0,0,1,0,1,55000,"?????? ??? ?? ?? ???? ?????

???? ?? 
????? ?????? / ???? + ???? ???? + ???? ???? 
????? ?????? ?????/
? ??? ??? ???? ????? ????? + ????
?????? ?????? ???? ????? ????? ????? ????? ???? ???? ??????? ??????? 



?? ?? ???? ??? ???? ?? ?????? ???? 
????..."
 ??????,   ?? ???????? ???????? ,???,400,5,7,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,1,70000,???? ????? ?????? ??? ??? ??? ????? ????? ????? ??? ??? ????? ???? ???? ???? ???? ????? ?????? ?? ???? ???? ?????? ???? ????? ??? ???? ???? ????? ??????? ??????  ?????? ?????
 ??????,   ?? ??? ,???,230,0,5,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,0,33000,??????? ???? ????? ??? ??? 91 ??? ????? ????? ????? ?????? ??????? ????? ?????? ???? ??? ??? ???? ????? ????? ?????? ???? ????? ????? ???? ???? ?????
 ??????,   ?? ?????? ,????,200,0,7,5,2,1,1,0,1,1,1,1,0,1,0,1,1,0,0,60000,"???? ????? ???? ??????? 200 ??? 
?????? ????? ?? ???? ??? 4 ???? ?????? 
???? 3 ?????? ????? ????? ???? ???? ????? 28 ???

???? ??????? ?????? : 
60.000 ???? ???? ??????
70.000 ???? ?? ??????
????? ??????? ?? ??????"
 ??????,   ?? ??????? ,???,350,5,4,4,2,1,1,1,1,0,0,0,0,1,0,1,1,0,0,30000,"???????? ????? ??? 
  ??????? ?? ????? ?????? ?? ??????? ???? ????????? 
????? ??? ?
??????? ?? ??? ?????
????????? ???? ???? ??? ?????? ????????
??? ????? ?????? :
0501773550"
 ??????,   ?? ?????? ,???,205,0,3,2,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,60000,"??? ???? ??????? ?? ?????? ??????????? ?????? ?? ???? ???????- ?????? ??????. ???? ???? ?? 9000 ??? ???? ?? ??????? ??????? ??? ??????? ? ????? ?????? ?? ???? ?? 60 ??? ??? ?????? ??????? ?????? ?????? ?? ?????? (????? ?? ????? ??? ? 3 ??? ???). ????..."
 ??????,   ?? ??????? ,???,387,0,5,5,3,1,0,1,1,0,1,0,0,1,0,0,1,0,0,140000,"????? ????????? ???????:
?????? ????? ??????
???? ??????? 


?????? 140 ??? ??????
135 ??? ???? ????? 
??????? ??? ???? ?????? 
???? 0565569555"
 ??????,   ?? ????? ????? ??? ,???,250,0,5,5,2,1,1,0,0,0,0,0,0,1,0,1,1,0,0,35000,"??????? ???? ????? ???? ?? ????? ????? ??? ??????? ???? ????? ????? ????? 
????? ??? ??? 
????? ?? ??? ?? ????? 
????? ????? ( ????? ?? ??? ???? )
??? ?????: 
???? ????/ ????/ ???? ???? ??? ???? ????/ ???? / ?????? 
??? ?????: 
?????? ??? ?????/ ????..."
 ??????,   ?? ??????? ???????? ??????? ,????,355,0,7,5,2,1,1,0,1,0,1,1,0,1,0,1,1,0,0,65000,?????
 ??????,   ?? ??????? ,???,600,9,7,5,2,1,1,1,1,1,1,1,0,1,0,0,1,1,1,85000,??? ????? ? ??? ???? ??? ??????? ?? ?????? ????? ???? ?????? ???????? ??????? ? ???????
 ??????,   ?? ??????? ,????,250,6,5,3,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,38000,????? ??? ??????? ??? ???? ????? ????? ??? ??? ????? ????? ????? ????? ????? ???? ????? ???? ?????? ???? ??? ???? ????? ????? ??? ?? ??? ??????? ????? ?? ?????? ??? ????? ?????
 ??????,   ?? ?????? ?????? ,????,380,0,5,4,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,60000,???? ???? ??? ?????? ?????? ????? ?? ???? ??? ??? ?????? ????? ????? ????? ????? ????? ???? ???? ????? ?????? ??? ???? ????? ????? ??????? ????? ????? ???? ????
 ??????,   ?? ?????? ,????,350,0,7,5,3,1,1,1,1,0,0,0,0,1,0,0,1,0,0,100000,"???? ????? ??????? ??? ??????  ???? ?????
??????? ??? ????? 
????? ?? ??????? ?????? ?? ?????? ??? 
????? ??
????? ?????? 
???? ????
????
????


???? ????? ????? ?????


???? ????
?????? ????
???? ?????
??? ?????? 70???
?????? ?????
???? ???? ??????
..."
 ??????,   ?? ????? ????? ??? ,????,250,0,5,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37000,"??? ??????? ?? ???? ?????? ?????? 
????? ????? ????? 
??? ??????? ???? ???? ????? 
????? ???? ?????
???? ???? ?? ??? ????? ?? ?????
?????? ?????? ????? ??? ??? ?????? ????? ?????
?????? ?????? ?????? ??? ????? ???? ?????

?????? ???? ???? ??????????"
 ??????,   ?? ????? ????? ??? ,????,250,5,5,5,3,1,1,0,1,0,1,1,0,1,0,0,1,0,0,36000,"??????? ???? ????? ????? ????? ?? ????? ????? ??? ??????? ???? ?????? ?????? 
????? ??? ??? 
???? ????? 
??????? ?????? 
????? ??????? ?? ??? ?? ????? 
????? ????? ( ?? ??? ????/ ?? ???? ???? )"
 ??????,   ?? ????? ,???,300,11,6,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,75000,??? ?? ?? ?????? ???????? ????? ??????? ????? ??  ???? ?????  ????? ????? ???? ????? ???? ??????? ?????? ?????? ????? ???? ? ??? ??? ?? ????  ????? ?????? ??? ???? ????? ?? ???? + ??? ????? ???? ??????? ????? ???????
 ??????,   ?? ?????? ,????,300,3,4,5,4,1,1,1,1,0,1,0,0,0,0,0,1,1,0,70000,"??????? ???? ??? ?????  ?? ?????? 
? ??? ???  ???? ? ????? 
???? ?????  ????? 
??? ???? 
???? ???? 
???? ????? 
???? ?????? ????? ??????? ????? 
???? ????? ???? ?????"
 ??????,   ?? ???? ,???? ????,450,4,7,5,2,1,1,0,1,0,0,1,0,1,0,0,1,0,1,55000,"?????? ??? ?? ?? ???? ?????

???? ?? 
????? ?????? / ???? + ???? ???? + ???? ???? 
????? ?????? ?????/
? ??? ??? ???? ????? ????? + ????
?????? ?????? ???? ????? ????? ????? ????? ???? ???? ??????? ??????? 



?? ?? ???? ??? ???? ?? ?????? ???? 
????..."
 ??????,   ?? ???????? ???????? ,???,400,5,7,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,1,70000,???? ????? ?????? ??? ??? ??? ????? ????? ????? ??? ??? ????? ???? ???? ???? ???? ????? ?????? ?? ???? ???? ?????? ???? ????? ??? ???? ???? ????? ??????? ??????  ?????? ?????
 ??????,   ?? ??? ,???,230,0,5,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,0,33000,??????? ???? ????? ??? ??? 91 ??? ????? ????? ????? ?????? ??????? ????? ?????? ???? ??? ??? ???? ????? ????? ?????? ???? ????? ????? ???? ???? ?????
 ??????,   ?? ?????? ,????,200,0,7,5,2,1,1,0,1,1,1,1,0,1,0,1,1,0,0,60000,"???? ????? ???? ??????? 200 ??? 
?????? ????? ?? ???? ??? 4 ???? ?????? 
???? 3 ?????? ????? ????? ???? ???? ????? 28 ???

???? ??????? ?????? : 
60.000 ???? ???? ??????
70.000 ???? ?? ??????
????? ??????? ?? ??????"
 ??????,   ?? ??????? ,???,350,5,4,4,2,1,1,1,1,0,0,0,0,1,0,1,1,0,0,30000,"???????? ????? ??? 
  ??????? ?? ????? ?????? ?? ??????? ???? ????????? 
????? ??? ?
??????? ?? ??? ?????
????????? ???? ???? ??? ?????? ????????
??? ????? ?????? :
0501773550"
 ??????,   ?? ?????? ,???,205,0,3,2,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,60000,"??? ???? ??????? ?? ?????? ??????????? ?????? ?? ???? ???????- ?????? ??????. ???? ???? ?? 9000 ??? ???? ?? ??????? ??????? ??? ??????? ? ????? ?????? ?? ???? ?? 60 ??? ??? ?????? ??????? ?????? ?????? ?? ?????? (????? ?? ????? ??? ? 3 ??? ???). ????..."
 ??????,   ?? ??????? ,???,387,0,5,5,3,1,0,1,1,0,1,0,0,1,0,0,1,0,0,140000,"????? ????????? ???????:
?????? ????? ??????
???? ??????? 


?????? 140 ??? ??????
135 ??? ???? ????? 
??????? ??? ???? ?????? 
???? 0565569555"
 ??????,   ?? ????? ????? ??? ,???,250,0,5,5,2,1,1,0,0,0,0,0,0,1,0,1,1,0,0,35000,"??????? ???? ????? ???? ?? ????? ????? ??? ??????? ???? ????? ????? ????? 
????? ??? ??? 
????? ?? ??? ?? ????? 
????? ????? ( ????? ?? ??? ???? )
??? ?????: 
???? ????/ ????/ ???? ???? ??? ???? ????/ ???? / ?????? 
??? ?????: 
?????? ??? ?????/ ????..."
 ??????,   ?? ??????? ???????? ??????? ,????,355,0,7,5,2,1,1,0,1,0,1,1,0,1,0,1,1,0,0,65000,?????
 ??????,   ?? ??????? ,???,600,9,7,5,2,1,1,1,1,1,1,1,0,1,0,0,1,1,1,85000,??? ????? ? ??? ???? ??? ??????? ?? ?????? ????? ???? ?????? ???????? ??????? ? ???????
 ??????,   ?? ??????? ,????,250,6,5,3,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,38000,????? ??? ??????? ??? ???? ????? ????? ??? ??? ????? ????? ????? ????? ????? ???? ????? ???? ?????? ???? ??? ???? ????? ????? ??? ?? ??? ??????? ????? ?? ?????? ??? ????? ?????
 ??????,   ?? ?????? ?????? ,????,380,0,5,4,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,60000,???? ???? ??? ?????? ?????? ????? ?? ???? ??? ??? ?????? ????? ????? ????? ????? ????? ???? ???? ????? ?????? ??? ???? ????? ????? ??????? ????? ????? ???? ????
 ??????,   ?? ?????? ,????,350,0,7,5,3,1,1,1,1,0,0,0,0,1,0,0,1,0,0,100000,"???? ????? ??????? ??? ??????  ???? ?????
??????? ??? ????? 
????? ?? ??????? ?????? ?? ?????? ??? 
????? ??
????? ?????? 
???? ????
????
????


???? ????? ????? ?????


???? ????
?????? ????
???? ?????
??? ?????? 70???
?????? ?????
???? ???? ??????
..."
 ??????,   ?? ????? ????? ??? ,????,250,0,5,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37000,"??? ??????? ?? ???? ?????? ?????? 
????? ????? ????? 
??? ??????? ???? ???? ????? 
????? ???? ?????
???? ???? ?? ??? ????? ?? ?????
?????? ?????? ????? ??? ??? ?????? ????? ?????
?????? ?????? ?????? ??? ????? ???? ?????

?????? ???? ???? ??????????"
 ??????,   ?? ????? ????? ??? ,????,250,5,5,5,3,1,1,0,1,0,1,1,0,1,0,0,1,0,0,36000,"??????? ???? ????? ????? ????? ?? ????? ????? ??? ??????? ???? ?????? ?????? 
????? ??? ??? 
???? ????? 
??????? ?????? 
????? ??????? ?? ??? ?? ????? 
????? ????? ( ?? ??? ????/ ?? ???? ???? )"
 ??????,   ?? ????? ,???,300,11,6,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,75000,??? ?? ?? ?????? ???????? ????? ??????? ????? ??  ???? ?????  ????? ????? ???? ????? ???? ??????? ?????? ?????? ????? ???? ? ??? ??? ?? ????  ????? ?????? ??? ???? ????? ?? ???? + ??? ????? ???? ??????? ????? ???????
 ??????,   ?? ?????? ,????,300,3,4,5,4,1,1,1,1,0,1,0,0,0,0,0,1,1,0,70000,"??????? ???? ??? ?????  ?? ?????? 
? ??? ???  ???? ? ????? 
???? ?????  ????? 
??? ???? 
???? ???? 
???? ????? 
???? ?????? ????? ??????? ????? 
???? ????? ???? ?????"
 ??????,   ?? ???? ,???? ????,450,4,7,5,2,1,1,0,1,0,0,1,0,1,0,0,1,0,1,55000,"?????? ??? ?? ?? ???? ?????

???? ?? 
????? ?????? / ???? + ???? ???? + ???? ???? 
????? ?????? ?????/
? ??? ??? ???? ????? ????? + ????
?????? ?????? ???? ????? ????? ????? ????? ???? ???? ??????? ??????? 



?? ?? ???? ??? ???? ?? ?????? ???? 
????..."
 ??????,   ?? ???????? ???????? ,???,400,5,7,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,1,70000,???? ????? ?????? ??? ??? ??? ????? ????? ????? ??? ??? ????? ???? ???? ???? ???? ????? ?????? ?? ???? ???? ?????? ???? ????? ??? ???? ???? ????? ??????? ??????  ?????? ?????
 ??????,   ?? ??? ,???,230,0,5,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,0,33000,??????? ???? ????? ??? ??? 91 ??? ????? ????? ????? ?????? ??????? ????? ?????? ???? ??? ??? ???? ????? ????? ?????? ???? ????? ????? ???? ???? ?????
 ??????,   ?? ?????? ,????,200,0,7,5,2,1,1,0,1,1,1,1,0,1,0,1,1,0,0,60000,"???? ????? ???? ??????? 200 ??? 
?????? ????? ?? ???? ??? 4 ???? ?????? 
???? 3 ?????? ????? ????? ???? ???? ????? 28 ???

???? ??????? ?????? : 
60.000 ???? ???? ??????
70.000 ???? ?? ??????
????? ??????? ?? ??????"
 ??????,   ?? ??????? ,???,350,5,4,4,2,1,1,1,1,0,0,0,0,1,0,1,1,0,0,30000,"???????? ????? ??? 
  ??????? ?? ????? ?????? ?? ??????? ???? ????????? 
????? ??? ?
??????? ?? ??? ?????
????????? ???? ???? ??? ?????? ????????
??? ????? ?????? :
0501773550"
 ??????,   ?? ?????? ,???,205,0,3,2,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,60000,"??? ???? ??????? ?? ?????? ??????????? ?????? ?? ???? ???????- ?????? ??????. ???? ???? ?? 9000 ??? ???? ?? ??????? ??????? ??? ??????? ? ????? ?????? ?? ???? ?? 60 ??? ??? ?????? ??????? ?????? ?????? ?? ?????? (????? ?? ????? ??? ? 3 ??? ???). ????..."
 ??????,   ?? ??????? ,???,387,0,5,5,3,1,0,1,1,0,1,0,0,1,0,0,1,0,0,140000,"????? ????????? ???????:
?????? ????? ??????
???? ??????? 


?????? 140 ??? ??????
135 ??? ???? ????? 
??????? ??? ???? ?????? 
???? 0565569555"
 ??????,   ?? ????? ????? ??? ,???,250,0,5,5,2,1,1,0,0,0,0,0,0,1,0,1,1,0,0,35000,"??????? ???? ????? ???? ?? ????? ????? ??? ??????? ???? ????? ????? ????? 
????? ??? ??? 
????? ?? ??? ?? ????? 
????? ????? ( ????? ?? ??? ???? )
??? ?????: 
???? ????/ ????/ ???? ???? ??? ???? ????/ ???? / ?????? 
??? ?????: 
?????? ??? ?????/ ????..."
 ??????,   ?? ??????? ???????? ??????? ,????,355,0,7,5,2,1,1,0,1,0,1,1,0,1,0,1,1,0,0,65000,?????
 ??????,   ?? ??????? ,???,600,9,7,5,2,1,1,1,1,1,1,1,0,1,0,0,1,1,1,85000,??? ????? ? ??? ???? ??? ??????? ?? ?????? ????? ???? ?????? ???????? ??????? ? ???????
